Herb id,MM symptom id,MM symptom name,MeSH tree numbers,UMLS id,url
SMHB00060,SMMS00401,Petechiae Oral Mucosa,,C0235496,https://www.symmap.org/detail/SMHB00060
SMHB00060,SMMS00443,Sputum Increased,,C0235567,https://www.symmap.org/detail/SMHB00060
SMHB00060,SMMS00465,Cva Nos Acute,C10.228.140.300.775|C14.907.253.855,C0751956,https://www.symmap.org/detail/SMHB00060
SMHB00060,SMMS00534,Sputum,A12.200.808,C0038056,https://www.symmap.org/detail/SMHB00060
SMHB00060,SMMS00578,Chest Symptom Discomfort,,C0235710,https://www.symmap.org/detail/SMHB00060
SMHB00060,SMMS00876,Ecchymoses,C15.378.100.452|C23.550.414.625|C23.888.885.312,C0013491,https://www.symmap.org/detail/SMHB00060
SMHB00061,﻿MM symptom id,MM symptom name,MeSH tree numbers,UMLS id,https://www.symmap.org/detail/SMHB00061
SMHB00061,SMMS00042,Hemorrhage,C23.550.414,C0019080,https://www.symmap.org/detail/SMHB00061
SMHB00061,SMMS00060,Physical Suffering,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0751408,https://www.symmap.org/detail/SMHB00061
SMHB00061,SMMS00067,Cough Productive,,C0239134,https://www.symmap.org/detail/SMHB00061
SMHB00061,SMMS00083,"Sputums, Induced",A12.200.808,C3179346,https://www.symmap.org/detail/SMHB00061
SMHB00061,SMMS00164,Anasarca,C23.888.277,C0151603,https://www.symmap.org/detail/SMHB00061
SMHB00061,SMMS00208,Hematemesis,C06.405.227.400|C23.550.414.788.400|C23.888.821.937.019,C0018926,https://www.symmap.org/detail/SMHB00061
SMHB00061,SMMS00233,Edema,C23.888.277,C0013604,https://www.symmap.org/detail/SMHB00061
SMHB00061,SMMS00237,Hyperalgia,C10.597.751.791.400|C23.888.592.763.770.400,C0020429,https://www.symmap.org/detail/SMHB00061
SMHB00061,SMMS00243,Febrile Illness Acute,,C0743842,https://www.symmap.org/detail/SMHB00061
SMHB00061,SMMS00250,Diarrhea,C23.888.821.214,C0011991,https://www.symmap.org/detail/SMHB00061
SMHB00061,SMMS00337,Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0030193,https://www.symmap.org/detail/SMHB00061
SMHB00061,SMMS00402,Micturition Disorder,C12.777.934|C13.351.968.934,C0042035,https://www.symmap.org/detail/SMHB00061
SMHB00061,SMMS00403,Cough,C08.618.248|C23.888.852.293,C0010200,https://www.symmap.org/detail/SMHB00061
SMHB00061,SMMS00412,Burning Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234230,https://www.symmap.org/detail/SMHB00061
SMHB00061,SMMS00431,Splitting Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0458257,https://www.symmap.org/detail/SMHB00061
SMHB00061,SMMS00534,Sputum,A12.200.808,C0038056,https://www.symmap.org/detail/SMHB00061
SMHB00061,SMMS00569,Migratory Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0751407,https://www.symmap.org/detail/SMHB00061
SMHB00061,SMMS00570,Carbuncle,C01.252.410.868.820.270.200|C01.252.825.770.270.200|C01.539.800.720.770.270.200|C17.800.838.765.770.270.200,C0007078,https://www.symmap.org/detail/SMHB00061
SMHB00061,SMMS00617,Skin Ulcer(S),C17.800.893,C0037299,https://www.symmap.org/detail/SMHB00061
SMHB00061,SMMS00627,Ache,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234238,https://www.symmap.org/detail/SMHB00061
SMHB00061,SMMS00711,Urinary Tract Pain,,C0423701,https://www.symmap.org/detail/SMHB00061
SMHB00061,SMMS00804,Pain Radiating,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234254,https://www.symmap.org/detail/SMHB00061
SMHB00061,SMMS00806,Crushing Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0458259,https://www.symmap.org/detail/SMHB00061
SMHB00061,SMMS00934,Sputum Purulent,,C0241235,https://www.symmap.org/detail/SMHB00061
SMHB00062,﻿MM symptom id,MM symptom name,MeSH tree numbers,UMLS id,https://www.symmap.org/detail/SMHB00062
SMHB00062,SMMS00060,Physical Suffering,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0751408,https://www.symmap.org/detail/SMHB00062
SMHB00062,SMMS00067,Cough Productive,,C0239134,https://www.symmap.org/detail/SMHB00062
SMHB00062,SMMS00083,"Sputums, Induced",A12.200.808,C3179346,https://www.symmap.org/detail/SMHB00062
SMHB00062,SMMS00164,Anasarca,C23.888.277,C0151603,https://www.symmap.org/detail/SMHB00062
SMHB00062,SMMS00233,Edema,C23.888.277,C0013604,https://www.symmap.org/detail/SMHB00062
SMHB00062,SMMS00237,Hyperalgia,C10.597.751.791.400|C23.888.592.763.770.400,C0020429,https://www.symmap.org/detail/SMHB00062
SMHB00062,SMMS00243,Febrile Illness Acute,,C0743842,https://www.symmap.org/detail/SMHB00062
SMHB00062,SMMS00250,Diarrhea,C23.888.821.214,C0011991,https://www.symmap.org/detail/SMHB00062
SMHB00062,SMMS00272,Eye Disorder,C11,C0015397,https://www.symmap.org/detail/SMHB00062
SMHB00062,SMMS00337,Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0030193,https://www.symmap.org/detail/SMHB00062
SMHB00062,SMMS00403,Cough,C08.618.248|C23.888.852.293,C0010200,https://www.symmap.org/detail/SMHB00062
SMHB00062,SMMS00412,Burning Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234230,https://www.symmap.org/detail/SMHB00062
SMHB00062,SMMS00431,Splitting Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0458257,https://www.symmap.org/detail/SMHB00062
SMHB00062,SMMS00503,Ocular Discomfort,,C0948595,https://www.symmap.org/detail/SMHB00062
SMHB00062,SMMS00526,Flatulence,C23.888.821.360,C0016204,https://www.symmap.org/detail/SMHB00062
SMHB00062,SMMS00534,Sputum,A12.200.808,C0038056,https://www.symmap.org/detail/SMHB00062
SMHB00062,SMMS00569,Migratory Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0751407,https://www.symmap.org/detail/SMHB00062
SMHB00062,SMMS00621,Swelling,,C0038999,https://www.symmap.org/detail/SMHB00062
SMHB00062,SMMS00627,Ache,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234238,https://www.symmap.org/detail/SMHB00062
SMHB00062,SMMS00711,Urinary Tract Pain,,C0423701,https://www.symmap.org/detail/SMHB00062
SMHB00062,SMMS00766,Eye Blood Shot,,C0005858,https://www.symmap.org/detail/SMHB00062
SMHB00062,SMMS00788,Bloating Feeling,,C0857257,https://www.symmap.org/detail/SMHB00062
SMHB00062,SMMS00804,Pain Radiating,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234254,https://www.symmap.org/detail/SMHB00062
SMHB00062,SMMS00806,Crushing Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0458259,https://www.symmap.org/detail/SMHB00062
SMHB00062,SMMS00934,Sputum Purulent,,C0241235,https://www.symmap.org/detail/SMHB00062
SMHB00063,﻿MM symptom id,MM symptom name,MeSH tree numbers,UMLS id,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00007,Abdomen Distention,,C0000731,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00011,Deglutitional Syncope,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0751537,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00033,Insomnia,C10.886.425.800.800|F03.870.400.800.800,C0917801,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00060,Physical Suffering,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0751408,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00070,Presyncope,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0700200,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00074,Vomiting Neonatal,,C0270274,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00158,Stokes-Adams Syncope,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0751539,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00217,Syncope Cough,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0234435,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00223,Chest Pain,C10.597.617.192|C23.888.592.612.233,C0008031,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00226,Hyperventilation Syncope,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0751538,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00237,Hyperalgia,C10.597.751.791.400|C23.888.592.763.770.400,C0020429,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00282,Palpitation(S),,C0030252,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00292,Syncope Exertional,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0235242,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00325,Syncope Cardiac,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0751535,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00327,Emesis,C23.888.821.937,C0042963,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00329,Crescendo Angina,C10.597.617.192.500.150|C14.280.647.187.150|C14.907.585.187.150|C23.888.592.612.233.500.150,C0002965,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00337,Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0030193,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00346,Respiratory Abnormality,,C1260922,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00361,Language Disorder,C10.597.606.150.500|C23.888.592.604.150.500,C0023015,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00412,Burning Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234230,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00419,Acquired Language Disorder,C10.597.606.150.500|C23.888.592.604.150.500,C0454560,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00431,Splitting Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0458257,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00434,Hiccups,C23.888.821.578,C0019521,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00439,Drop Attack,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0259813,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00494,Syncope Postural,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0234437,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00496,Gasping,,C0425449,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00509,Bronchial Asthma,C08.127.108|C08.381.495.108|C08.674.095|C20.543.480.680.095,C0004096,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00514,Syncopal Vertigo,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0339780,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00540,Angina Pectoris,C10.597.617.192.500|C14.280.647.187|C14.907.585.187|C23.888.592.612.233.500,C0002962,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00569,Migratory Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0751407,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00578,Chest Symptom Discomfort,,C0235710,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00584,Convulsive Syncope,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0751536,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00616,Carotid Sinus Syncope,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0221046,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00627,Ache,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234238,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00636,Syncope Micturition,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0340855,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00712,Dilation,C23.300.325,C0012359,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00724,Stomach Discomfort,,C0235309,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00737,Cough Nonproductive,,C0850149,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00755,Belching,C23.888.821.297,C0014724,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00776,Syncopal Episode,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0751534,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00788,Bloating Feeling,,C0857257,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00797,Syncope,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0039070,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00800,Gagging,C23.888.821.414|F02.830.702.157|G10.261.338|G11.561.731.251,C0016927,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00804,Pain Radiating,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234254,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00805,Situational Syncope,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0340854,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00806,Crushing Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0458259,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00863,Chest Symptom Heaviness,,C0742339,https://www.symmap.org/detail/SMHB00063
SMHB00063,SMMS00916,Decreased Appetite,,C0232462,https://www.symmap.org/detail/SMHB00063
SMHB00064,﻿MM symptom id,MM symptom name,MeSH tree numbers,UMLS id,https://www.symmap.org/detail/SMHB00064
SMHB00064,SMMS00007,Abdomen Distention,,C0000731,https://www.symmap.org/detail/SMHB00064
SMHB00064,SMMS00067,Cough Productive,,C0239134,https://www.symmap.org/detail/SMHB00064
SMHB00064,SMMS00083,"Sputums, Induced",A12.200.808,C3179346,https://www.symmap.org/detail/SMHB00064
SMHB00064,SMMS00128,Polymenorrhea,C23.550.568,C0032519,https://www.symmap.org/detail/SMHB00064
SMHB00064,SMMS00222,Vagina,C13.351.500.894,C0042251,https://www.symmap.org/detail/SMHB00064
SMHB00064,SMMS00250,Diarrhea,C23.888.821.214,C0011991,https://www.symmap.org/detail/SMHB00064
SMHB00064,SMMS00327,Emesis,C23.888.821.937,C0042963,https://www.symmap.org/detail/SMHB00064
SMHB00064,SMMS00348,Menses Abnormal,C23.550.568,C0025345,https://www.symmap.org/detail/SMHB00064
SMHB00064,SMMS00403,Cough,C08.618.248|C23.888.852.293,C0010200,https://www.symmap.org/detail/SMHB00064
SMHB00064,SMMS00434,Hiccups,C23.888.821.578,C0019521,https://www.symmap.org/detail/SMHB00064
SMHB00064,SMMS00526,Flatulence,C23.888.821.360,C0016204,https://www.symmap.org/detail/SMHB00064
SMHB00064,SMMS00534,Sputum,A12.200.808,C0038056,https://www.symmap.org/detail/SMHB00064
SMHB00064,SMMS00618,Functional Bowel Disorder,,C0016807,https://www.symmap.org/detail/SMHB00064
SMHB00064,SMMS00634,Hypomenorrhea,C23.550.568,C0020624,https://www.symmap.org/detail/SMHB00064
SMHB00064,SMMS00712,Dilation,C23.300.325,C0012359,https://www.symmap.org/detail/SMHB00064
SMHB00064,SMMS00788,Bloating Feeling,,C0857257,https://www.symmap.org/detail/SMHB00064
SMHB00064,SMMS00800,Gagging,C23.888.821.414|F02.830.702.157|G10.261.338|G11.561.731.251,C0016927,https://www.symmap.org/detail/SMHB00064
SMHB00064,SMMS00849,Retrograde Menstruation,C23.550.568,C0025349,https://www.symmap.org/detail/SMHB00064
SMHB00064,SMMS00916,Decreased Appetite,,C0232462,https://www.symmap.org/detail/SMHB00064
SMHB00064,SMMS00934,Sputum Purulent,,C0241235,https://www.symmap.org/detail/SMHB00064
SMHB00065,﻿MM symptom id,MM symptom name,MeSH tree numbers,UMLS id,https://www.symmap.org/detail/SMHB00065
SMHB00065,SMMS00024,Right Flank Pain,C10.597.617.204|C23.888.592.612.386,C0423640,https://www.symmap.org/detail/SMHB00065
SMHB00065,SMMS00040,Neoplastic Growth,C04,C0027651,https://www.symmap.org/detail/SMHB00065
SMHB00065,SMMS00042,Hemorrhage,C23.550.414,C0019080,https://www.symmap.org/detail/SMHB00065
SMHB00065,SMMS00060,Physical Suffering,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0751408,https://www.symmap.org/detail/SMHB00065
SMHB00065,SMMS00120,Menstrual Cramp,C23.550.568.750|C23.888.592.612.944.500,C0013390,https://www.symmap.org/detail/SMHB00065
SMHB00065,SMMS00136,Flank Pain,C10.597.617.204|C23.888.592.612.386,C0016199,https://www.symmap.org/detail/SMHB00065
SMHB00065,SMMS00192,Abdominal Pain,C10.597.617.044|C23.888.592.612.054|C23.888.821.030,C0000737,https://www.symmap.org/detail/SMHB00065
SMHB00065,SMMS00208,Hematemesis,C06.405.227.400|C23.550.414.788.400|C23.888.821.937.019,C0018926,https://www.symmap.org/detail/SMHB00065
SMHB00065,SMMS00237,Hyperalgia,C10.597.751.791.400|C23.888.592.763.770.400,C0020429,https://www.symmap.org/detail/SMHB00065
SMHB00065,SMMS00278,Communicable Disease,C01.539.221,C0009450,https://www.symmap.org/detail/SMHB00065
SMHB00065,SMMS00337,Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0030193,https://www.symmap.org/detail/SMHB00065
SMHB00065,SMMS00412,Burning Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234230,https://www.symmap.org/detail/SMHB00065
SMHB00065,SMMS00431,Splitting Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0458257,https://www.symmap.org/detail/SMHB00065
SMHB00065,SMMS00503,Ocular Discomfort,,C0948595,https://www.symmap.org/detail/SMHB00065
SMHB00065,SMMS00567,Macula,,C0332573,https://www.symmap.org/detail/SMHB00065
SMHB00065,SMMS00569,Migratory Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0751407,https://www.symmap.org/detail/SMHB00065
SMHB00065,SMMS00570,Carbuncle,C01.252.410.868.820.270.200|C01.252.825.770.270.200|C01.539.800.720.770.270.200|C17.800.838.765.770.270.200,C0007078,https://www.symmap.org/detail/SMHB00065
SMHB00065,SMMS00617,Skin Ulcer(S),C17.800.893,C0037299,https://www.symmap.org/detail/SMHB00065
SMHB00065,SMMS00621,Swelling,,C0038999,https://www.symmap.org/detail/SMHB00065
SMHB00065,SMMS00627,Ache,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234238,https://www.symmap.org/detail/SMHB00065
SMHB00065,SMMS00741,Left Flank Pain,C10.597.617.204|C23.888.592.612.386,C0423641,https://www.symmap.org/detail/SMHB00065
SMHB00065,SMMS00766,Eye Blood Shot,,C0005858,https://www.symmap.org/detail/SMHB00065
SMHB00065,SMMS00804,Pain Radiating,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234254,https://www.symmap.org/detail/SMHB00065
SMHB00065,SMMS00806,Crushing Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0458259,https://www.symmap.org/detail/SMHB00065
SMHB00065,SMMS00827,Menopause,G08.686.157.500|G08.686.841.249.500,C0025320,https://www.symmap.org/detail/SMHB00065
SMHB00066,﻿MM symptom id,MM symptom name,MeSH tree numbers,UMLS id,https://www.symmap.org/detail/SMHB00066
SMHB00066,SMMS00060,Physical Suffering,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0751408,https://www.symmap.org/detail/SMHB00066
SMHB00066,SMMS00164,Anasarca,C23.888.277,C0151603,https://www.symmap.org/detail/SMHB00066
SMHB00066,SMMS00192,Abdominal Pain,C10.597.617.044|C23.888.592.612.054|C23.888.821.030,C0000737,https://www.symmap.org/detail/SMHB00066
SMHB00066,SMMS00233,Edema,C23.888.277,C0013604,https://www.symmap.org/detail/SMHB00066
SMHB00066,SMMS00237,Hyperalgia,C10.597.751.791.400|C23.888.592.763.770.400,C0020429,https://www.symmap.org/detail/SMHB00066
SMHB00066,SMMS00332,Jaundice,C23.550.429.500|C23.888.885.375,C0022346,https://www.symmap.org/detail/SMHB00066
SMHB00066,SMMS00337,Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0030193,https://www.symmap.org/detail/SMHB00066
SMHB00066,SMMS00377,Seizures,C10.228.140.490.631|C10.597.742|C23.888.592.742,C0036572,https://www.symmap.org/detail/SMHB00066
SMHB00066,SMMS00412,Burning Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234230,https://www.symmap.org/detail/SMHB00066
SMHB00066,SMMS00431,Splitting Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0458257,https://www.symmap.org/detail/SMHB00066
SMHB00066,SMMS00526,Flatulence,C23.888.821.360,C0016204,https://www.symmap.org/detail/SMHB00066
SMHB00066,SMMS00569,Migratory Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0751407,https://www.symmap.org/detail/SMHB00066
SMHB00066,SMMS00570,Carbuncle,C01.252.410.868.820.270.200|C01.252.825.770.270.200|C01.539.800.720.770.270.200|C17.800.838.765.770.270.200,C0007078,https://www.symmap.org/detail/SMHB00066
SMHB00066,SMMS00617,Skin Ulcer(S),C17.800.893,C0037299,https://www.symmap.org/detail/SMHB00066
SMHB00066,SMMS00621,Swelling,,C0038999,https://www.symmap.org/detail/SMHB00066
SMHB00066,SMMS00627,Ache,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234238,https://www.symmap.org/detail/SMHB00066
SMHB00066,SMMS00788,Bloating Feeling,,C0857257,https://www.symmap.org/detail/SMHB00066
SMHB00066,SMMS00804,Pain Radiating,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234254,https://www.symmap.org/detail/SMHB00066
SMHB00066,SMMS00806,Crushing Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0458259,https://www.symmap.org/detail/SMHB00066
SMHB00066,SMMS00807,Urine Abnormality,,C0235639,https://www.symmap.org/detail/SMHB00066
SMHB00066,SMMS00939,Beriberi,C18.654.521.500.133.699.827.223,C0005122,https://www.symmap.org/detail/SMHB00066
